S.NO.,Date,Month,SHIFT ,Incidnet No #,Data connecter,Priority,Alert/Incident,Name of the Shift Engineer,Handover Shift Engineer,Reported time Stamp,Responded Time stamp,MTTD (Mins),Resolution Time Stamp,MTTR    (Mins),Time To Breach SLA,Remaining Mins to Breach,Resolver Comments,VIP Users ,RULE,Service owner,Status,Remarks / Comments,False / True Positive,WHy False Positive,Justification,Quality Audit,Description,
180,11-Jun-25,June,Morning,207939,AD,Medium,Alert,venkat,"saranya, Umika, Uday & Dhroovi",6/11/2025 14:23,6/11/2025 14:25,2.00,6/11/2025 15:17,54.00,6/11/2025 18:23,Resolved,"Triaging Steps performed: Checked Ip = Clean. /Device = Known device/ Sign in logs = nothing suspicious found. /Closing comments = Observed events, checked sign in logs of user(lwalsh@arcutis.com), clean IP, using known device and known apps (Kandji SSO) nothing suspicious found so closing as a false positiveEscalating (Yes/ No) No.",No,Rule#183-Detect passwordless authentication,Sentinel,Closed,Rule#183-Detect passwordless authentication (207939).xlsx,False Positive,Legitimate user,at this time I have been working on another alert ,pass,,
181,11-Jun-25,June,Afternoon,207940,AD,Medium,Alert,Saranya,Teja & Harish,6/11/2025 14:43,6/11/2025 14:45,2.00,6/11/2025 14:53,10.00,6/11/2025 18:43,Resolved,"Triaging Steps performed : Check history -- no suspicious activities Sign in logs / -- nothing suspicious closure comments : Observed the events detected countries US only, user was Guest and all clean IP, nothing suspicious. Escalating (yes/ No) No",No,Rule#019-Signin Logs with expanded Conditional access policies,Sentinel,Closed,Rule 019-June-11-25 ( 207940 ).xlsx,False Positive,Legitimate user,,Pass,,
182,11-Jun-25,June,Afternoon,207941,Firewall,Low,Alert,Saranya,Teja & Harish,6/11/2025 15:53,6/11/2025 15:54,1.00,6/11/2025 15:58,5.00,6/11/2025 23:53,Resolved,"Triaging Steps performed : observed the events , checked the IPs no malicious Ip was seen, no malicious activity was seen,closing as FP.",No,"Rule#007-Fortinet - Beacon pattern detected
",Sentinel,Closed,Rule 007-June-11-25 ( 207941 ).xlsx,False Positive,IP Clean,,Pass,,
183,11-Jun-25,June,Afternoon,207944,AD,Medium,Alert,Saranya,Teja & Harish,6/11/2025 17:09,6/11/2025 17:14,5.00,6/11/2025 17:23,14.00,6/11/2025 21:09,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :As checked the events we could see users successfully changed the password, action count is 1 only, nothing suspicious, closing as False positive. Escalating (yes/ No) No",No,Rule#215-Service account password change,Sentinel,Closed,Rule 215-June-11-25 ( 207944 ).xlsx,False Positive,Legitimate user,,Pass,,
184,11-Jun-25,June,Afternoon,207945,AD,Medium,Alert,Saranya,Teja & Harish,6/11/2025 17:46,6/11/2025 17:49,3.00,6/11/2025 17:51,5.00,6/11/2025 21:46,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history - user using clean IP Sign in logs / -- Users dchristopher@arcutis.com, and the Location is US, comments = Observed the events, Checked sign in logs for the users IPs are clean, False positive (yes/ No) No",No,"Anomalous Single Factor Signin
",Sentinel,Closed,Rule 025-June-11-25 ( 207945 ).xlsx,False Positive,Legitimate user,,Pass,,
185,11-Jun-25,June,Afternoon,207946,AD,Medium,Alert,Saranya,Teja & Harish,6/11/2025 17:49,6/11/2025 17:50,1.00,6/11/2025 17:53,4.00,6/11/2025 21:49,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history - user using clean IP Sign in logs / -- User 
dsantarose@arcutis.com
 and the Location is KN and account access is Blocked,comments = Observed the events, Checked sign in logs for the user, IPs are clean, False positive (yes/ No) No.",No,"Authentication Attempt from New Country
",Sentinel,Closed,Rule 021-June-11-25 ( 207946 ).xlsx,False Positive,IP Clean,,Pass,,
186,11-Jun-25,June,Afternoon,207947,AD,Medium,Alert,Saranya,Teja & Harish,6/11/2025 21:00,6/11/2025 21:05,5.00,6/11/2025 21:12,12.00,6/12/2025 1:00,Resolved,"Observed the events, All detected users used Nord VPN. No suspicious activity found.",No,Rule#008-Signins From VPS Providers,Sentinel,Closed,Rule 008-June-11-25 ( 207947 ).xlsx,False Positive,Nord VPN,,Pass,,
187,11-Jun-25,June,Night,207948,AD,Medium,Alert,Harish,"Venkat, Ashiesh, Navtesh",6/11/2025 22:35,6/11/2025 22:36,1.00,6/11/2025 22:42,7.00,6/12/2025 2:35,Resolved,"Triaging steps: checked events as well as audit logs of the users, users changed the passwords successfully ,action count was less, detected IP' are  clean, Nothing suspicious found ,closing it as false positive Escalating (Yes/ No) No..",No,Rule#017-Tracking Password Changes,Sentinel,Closed,Rule 017 - 11th June'25 (207948).xlsx,False Positive,Legitimate user,,Pass,,
188,11-Jun-25,June,Night,207949,AD,High,Alert,Harish,"Venkat, Ashiesh, Navtesh",6/11/2025 22:58,6/11/2025 22:59,1.00,6/11/2025 23:07,9.00,6/11/2025 23:58,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history - user using clean IP Sign in logs / -- User using known apps with MFA Satisfied Closure comments = Observed the events, Checked sign in logs for the user, IPs are clean, detected user using known apps, MFA satisfied, USand IN locations, nothing suspicious found Closing as False positive (yes/ No) No",No,Rule#286- Atypical travel,Sentinel,Closed,Rule #286 - 11th-June'25 (207949),False Positive,IP Clean,,Pass,,
189,11-Jun-25,June,Night,207950,Box,Medium,Alert,Harish,"Venkat, Ashiesh, Navtesh",6/11/2025 23:00,6/11/2025 23:01,1.00,6/11/2025 23:12,12.00,6/12/2025 3:00,Resolved,"Triaging steps: By observing the events internal users access external domains, by observings additional details, these all are collaboration invites for business purpose and communications, nothing suspicious found, closing it as a false positive Escalating (Yes/ No) No.",No,Rule#006-Box - Item shared to external entity,Sentinel,Closed,Rule 006 - 11th-June'25 (207950).xlsx,False Positive,Legitimate user,Working on other alert ,Pass,,
190,11-Jun-25,June,Night,207951,O365,Medium,Alert,Harish,"Venkat, Ashiesh, Navtesh",6/11/2025 23:00,6/11/2025 23:01,1.00,6/11/2025 23:09,9.00,6/12/2025 3:00,Resolved,"Traiging steps: By Observing the events, detected in domain user uploaded files to the teams and those were Accessed by users of arcutis domain only, nothing suspicious was found, Closing as false positive. Escalating (Yes/ No) No.",Yes,Rule#011-Files uploaded to teams and access summary,Sentinel,Closed,Rule 011 - 11th-June'25 (207951).xlsx,False Positive,Legitimate user,,Pass,,
191,11-Jun-25,June,Night,207952,AD,Medium,Alert,Harish,"Venkat, Ashiesh, Navtesh",6/11/2025 23:30,6/11/2025 23:31,1.00,6/11/2025 23:33,3.00,6/12/2025 3:30,Resolved,"Triaging Steps performed : Observed the events, lwalsh@arcutis.com,jfrommer@arcutis.com
 have elevated multiple roles by activating PIM ,it is legitimate activity Nothing suspicious, Clsoing as False positive, Escalating - No""",No,Rule#010-Account Elevated to New Role,Sentinel,Closed,Rule 010-June-11-25 (207952).xlsx,False Positive,Legitimate user,,Pass,,
192,11-Jun-25,June,Night,207953,Avanan,Medium,Alert,Harish,"Venkat, Ashiesh, Navtesh",6/11/2025 23:30,6/11/2025 23:31,1.00,6/11/2025 23:35,5.00,6/12/2025 3:30,Resolved,"Triaging Steps performed : Observed the events, users sent business related mail, No suspicious mail or activity was detected, Closing as false positive",No,"Rule#267-Detect outbound emails to public domains(Gmail, Yahoo etc)and review",Sentinel,Closed,Rule 267-June-11-25 (207953).xlsx,False Positive,Legitimate user,,Pass,,
193,11-Jun-25,June,Night,207954,Box,Medium,Alert,Harish,"Venkat, Ashiesh, Navtesh",6/12/2025 0:30,6/12/2025 0:30,0.00,6/12/2025 0:35,5.00,6/12/2025 4:30,Resolved,"Triaging steps: observed the events , checked the BOX logs for the users ,arcutis users Anthony Russo,Rajvir Madan, Kirby Wong-Moon and BOX Admin has downloaded files from Box, no malicious activity detected, so closing it as a false positive Escalating (Yes/ No) No.",No,Rule#290- Detect High Volume of downloads/deletions in 24 hours time from BOX,Sentinel,Closed,Rule 290-June-11-25 (207954).xlsx,False Positive,Legitimate user,,Pass,,
194,11-Jun-25,June,Night,207955,AD,Low,Alert,Harish,"Venkat, Ashiesh, Navtesh",6/12/2025 1:11,6/12/2025 1:13,2.00,6/12/2025 1:18,7.00,6/12/2025 9:11,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events, Detected user are within US and IN locations and no successful attempt found Non-Interactive signin logs detected, reason being ""Access has been blocked due to conditional access policies' No suspicious activity found Escalating (yes/ No) No",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule 002- 11-June'25 (207955).xlsx,False Positive,Legitimate user,,Pass,,
195,11-Jun-25,June,Night,207956,AD,Medium,Alert,Harish,"Venkat, Ashiesh, Navtesh",6/12/2025 2:43,6/12/2025 2:45,2.00,6/12/2025 2:52,9.00,6/12/2025 6:43,Resolved,"Triaging Steps performed : Check history -- no suspicious activities Sign in logs / -- nothing suspicious closure comments : Observed the events detected country is US,only,but there is no successfull attempt and Guest MFA is enabled , clean IP, nothing suspicious. Escalating (yes/ No) No",No,Rule#019-Signin Logs with expanded Conditional access policies,Sentinel,Closed,Rule 019-June-11-25 (207956),False Positive,Legitimate user,,Pass,,
196,11-Jun-25,June,Night,207957,Box,Medium,Alert,Teja,"Venkat, Ashiesh, Navtesh",6/12/2025 3:18,6/12/2025 3:20,2.00,6/12/2025 3:24,6.00,6/12/2025 7:18,Resolved,"observed the events , the domain is clean 
kbohnert@arcutis.com.com also only 13 files has been downloaded , no malicious activtiy was seen",No,Rule#295- Detect the number of deletions or downloads from a particular user in a day.,Sentinel,Closed,Rule#295-June-11-25 (207957).xlsx,False Positive,Legitimate user,,Pass,,
197,11-Jun-25,June,Night,207958,Box,Medium,Alert,Teja,"Venkat, Ashiesh, Navtesh",6/12/2025 3:34,6/12/2025 3:40,6.00,6/12/2025 3:45,11.00,6/12/2025 7:34,Resolved,"observed the events , the domain is clean 
kbohnert@arcutis.com.com also only 3 files has been downloaded , no malicious activtiy was seen",No,Rule#295- Detect the number of deletions or downloads from a particular user in a day.,Sentinel,Closed,Rule#295-June-11-25 (207958).xlsx,False Positive,Legitimate user,,Pass,,
198,11-Jun-25,June,Night,207959,AD,High,Alert,Teja,"Venkat, Ashiesh, Navtesh",6/12/2025 5:43,6/12/2025 5:46,3.00,6/12/2025 5:54,11.00,6/12/2025 6:43,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history - user using clean IP Sign in logs / -- User using known apps with MFA Satisfied Closure comments = Observed the events, Checked sign in logs for the user(nmajure@arcutis.com), IPs are clean, detected user using known apps, MFA satisfied, US locations, nothing suspicious found Closing as False positive (yes/ No) No",No,Rule#286- Atypical travel,Sentinel,Closed,Rule #286 - 11th-June'25 (207959).xlsx,False Positive,IP Clean,,Pass,,
199,12-Jun-25,June,Morning,207960,Avanan,Medium,Alert,venkat,"Umika, Saranya & Dhroovi",6/12/2025 6:35,6/12/2025 7:38,63.00,6/12/2025 8:13,98.00,6/12/2025 10:35,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- no suspicious activities Sign in logs / -- no suspicious. closure comments :As checked the user""anadan@arcutis.com"" By checking the logs, user used old version browser, but its whitelisted one,,Nothing",No,Rule#289- Detect critical Anomaly alerts related to Avanan,Sentinel,Closed,Rule#289 12th June'2025 (207960).xlsx,False Positive,Legitimate user,getting conflict error with portal,Pass,,
200,12-Jun-25,June,Morning,207961,Avanan,Medium,Alert,venkat,"Umika, Saranya & Dhroovi",6/12/2025 6:40,6/12/2025 7:38,58.00,6/12/2025 8:13,93.00,6/12/2025 10:40,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- no suspicious activities Sign in logs / -- no suspicious. closure comments :As checked the user""anadan@arcutis.com"" By checking the logs, user used old version browser, but its whitelisted one,,Nothing",No,Rule#289- Detect critical Anomaly alerts related to Avanan,Sentinel,Closed,Rule#289 12th June'2025 (207961).xlsx,False Positive,Legitimate user,getting conflict error with portal,Pass,,
201,12-Jun-25,June,Morning,207962,AD,Medium,Alert,venkat,"Umika, Saranya & Dhroovi",6/12/2025 13:11,6/12/2025 13:12,1.00,6/12/2025 13:17,6.00,6/12/2025 17:11,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events, Detected users from With in US , reason being ""Access has been blocked due to conditional access policies' No suspicious activity found Escalating (yes/ No) No",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule#002 12th June'2025 (207962).xlsx,False Positive,Legitimate user,,Pass,,
202,12-Jun-25,June,Afternoon,207963,AD,Medium,Alert,Saranya,Teja & Harish,6/12/2025 14:43,6/12/2025 14:45,2.00,6/12/2025 14:50,7.00,6/12/2025 18:43,Resolved,"Triaging Steps performed : Check history -- no suspicious activities Sign in logs / -- nothing suspicious closure comments : Observed the events detected countries US only, user was Guest and all clean IP, nothing suspicious. Escalating (yes/ No) No",No,Rule#019-Signin Logs with expanded Conditional access policies,Sentinel,Closed,Rule 019-June-12-25 ( 207963 ).xlsx,False Positive,Legitimate user,,Pass,,
203,12-Jun-25,June,Afternoon,207964,Firewall,Low,Alert,Saranya,Teja & Harish,6/12/2025 15:53,6/12/2025 15:56,3.00,6/12/2025 16:11,18.00,6/12/2025 23:53,Resolved,"Triaging Steps performed : observed the events , checked the IPs no malicious Ip was seen, no malicious activity was seen,closing as FP.",No,"Rule#007-Fortinet - Beacon pattern detected
",Sentinel,Closed,Rule 007-June-12-25 ( 207964 ).xlsx,False Positive,IP Clean,Reviewing the Arcuits sops ,Pass,,
204,12-Jun-25,June,Afternoon,207965,Sophos,High,Alert,Saranya,Teja & Harish,6/12/2025 19:30,6/12/2025 19:32,2.00,6/12/2025 19:38,8.00,6/12/2025 20:30,Resolved,"Check IP Reputation: Clean IPs were found. Closure Comments: Reviewed the logs of the user RajaMikkili and it is informational alert, and confirmed by yasaswini and closing this as False positive.",No,"Rule#279- Detect when Alert Triggered in Sophos.
",Sophos,Closed,No Template,False Positive,Legitimate user,,Fail,Create Rule ID Template,
205,12-Jun-25,June,Afternoon,207966,AD,High,Alert,Saranya,Teja & Harish,6/12/2025 20:14,6/12/2025 20:15,1.00,6/12/2025 20:21,7.00,6/12/2025 21:14,Resolved,"Triaging Steps performed : Check history -- no suspicious activities Sign in logs / -- nothing suspicious closure comments : Observed the events detected countries US only, user was jgreenwood@arcutis.com, and the Target user is ScripTestUser@arcutis.com,nothing suspicious. Escalating (yes/ No) No",No,"Account Created and Deleted in Short Timeframe
",Sentinel,Closed,Rule#181-June-12-25 ( 207966 ).xlsx,False Positive,Legitimate user,,Pass,,
206,12-Jun-25,June,Afternoon,207967,AD,Medium,Alert,Saranya,Teja & Harish,6/12/2025 21:00,6/12/2025 21:01,1.00,6/12/2025 21:08,8.00,6/13/2025 1:00,Resolved,"Observed the events, All detected users used Nord VPN. No suspicious activity found.",No,Rule#008-Signins From VPS Providers,Sentinel,Closed,Rule 008-June-12-25 ( 207967 ).xlsx,False Positive,Nord VPN,,Pass,,
207,12-Jun-25,June,Afternoon,207968,AD,Medium,Alert,Saranya,Teja & Harish,6/12/2025 21:52,6/12/2025 21:53,1.00,6/12/2025 21:57,5.00,6/13/2025 1:52,Resolved,"observed the events , the user is kbohnert@arcutis.com and only 5 files has been delect , no malicious activtiy was seen.",No,"Rule#295- Detect the number of deletions or downloads from a particular user in a day.
",Sentinel,Closed,Rule#295-June-12-25 ( 207968 ).xlsx,False Positive,Legitimate user,,Pass,,
208,12-Jun-25,June,Night,207969,AD,Medium,Alert,Harish,"Venkat, Navtesh, Ashiesh ",6/12/2025 22:35,6/12/2025 22:35,0.00,6/12/2025 22:40,5.00,6/13/2025 2:35,Resolved,"Triaging steps: checked events as well as audit logs of the users, users changed the passwords successfully ,action count was less, detected IP' are clean, Nothing suspicious found ,closing it as false positive Escalating (Yes/ No) No..",Yes,Rule#017-Tracking Password Changes,Sentinel,Closed,Rule 017 - 12th June'25 (207969).xlsx,False Positive,Legitimate user,,Pass,,
209,12-Jun-25,June,Night,207970,Box,Medium,Alert,Harish,"Venkat, Navtesh, Ashiesh ",6/12/2025 23:00,6/12/2025 23:01,1.00,6/12/2025 23:07,7.00,6/13/2025 3:00,Resolved,"Triaging steps: By observing the events internal users access external domains, by observings additional details, these all are collaboration invites for business purpose and communications, nothing suspicious found, closing it as a false positive Escalating (Yes/ No) No.",No,Rule#006-Box - Item shared to external entity,Sentinel,Closed,Rule 006 - 12th-June'25 (207970).xlsx,False Positive,Legitimate user,,Pass,,
210,12-Jun-25,June,Night,207971,Avanan,Medium,Alert,Harish,"Venkat, Navtesh, Ashiesh ",6/12/2025 23:30,6/12/2025 23:31,1.00,6/12/2025 23:36,6.00,6/13/2025 3:30,Resolved,"Triaging Steps performed : Observed the events, users sent business related mail, No suspicious mail or activity was detected, Closing as false positive",No,"Rule#267-Detect outbound emails to public domains(Gmail, Yahoo etc)and review",Sentinel,Closed,Rule 267-June-12-25 (207971).xlsx,False Positive,Legitimate user,,Pass,,
211,12-Jun-25,June,Night,207972,AD,Medium,Alert,Harish,"Venkat, Navtesh, Ashiesh ",6/12/2025 23:30,6/12/2025 23:31,1.00,6/12/2025 23:36,6.00,6/13/2025 3:30,Resolved,"Triaging Steps performed : Observed the events, jfrommer@arcutis.com have elevated Teams Administrator role by activating PIM ,it is legitimate activity Nothing suspicious, Clsoing as False positive, Escalating - No""",No,Rule#010-Account Elevated to New Role,Sentinel,Closed,Rule 010-June-12-25 (207972).xlsx,False Positive,Legitimate user,,Pass,,
