S.NO.,Date,SHIFT ,Incidnet No #,Data connecter,Priority,Alert/Incident,Name of the Shift Engineer,Handover Shift Engineer,Reported time Stamp,Responded Time stamp,MTTD (Mins),Resolution Time Stamp,MTTR    (Mins),Time To Breach SLA,Remaining Mins to Breach,Resolver Comments,VIP Users ,RULE,Service owner,Status,Remarks / Comments,False / True Positive,WHy False Positive,Justification,Quality Audit,Description,,,,,,,,,,,,,,,,,,,,
170,8-Sep-25,Morning,211317,AD,Medium,Alert,venkat,"Umka, Sarvesh, Navtesh & Ashiesh",9/8/2025 1:27,9/8/2025 1:29,2.00,9/8/2025 1:41,14.00,9/8/2025 5:27,Resolved,"Steps performed: Check ip(2600:4808:4b70:f900:906e:4db9:4179:f0d3, 2601:19b:202:9390:ac24:aaa:2a5f:7f12) reputation are clean check history -- no suspicious activities, closure comments: Observed the events,one users identified (leila.dosouto@the-considered.com) location is US and there are Non-Interactive signin logs detected, reason being failed ""[ Due to a configuration change made by your administrator) and sign in logs and user is using known apps and clean ip nothing suspicious . closing as fp",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule#002 8th Sep'2025 (211317).xlsx,FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
171,8-Sep-25,Afternoon,211318,Sophos,High,Incident,Ashiesh,"Uday, Saranya",9/8/2025 19:09,9/8/2025 19:11,2.00,9/8/2025 20:00,51.00,9/8/2025 20:09,Resolved,"Checked the events , have rasied the service now ticket for the sophos alert, INC0096107 ticket number , closing as TP.",No,Rule#280- Detect when One or more Sophos services are missing or not running.,Sentinel,Closed,Rule 280-Sep-08-25 (211318),True Positive,,"waiting for 40 mins, after that rasied service now ticket as it was not cleared INC0096107 ticket number",Pass,,,,,,,,,,,,,,,,,,,,,
172,8-Sep-25,Afternoon,211319,AD,Medium,Alert,Ashiesh,"Uday, Saranya",9/8/2025 19:27,9/8/2025 19:29,2.00,9/8/2025 19:32,5.00,9/8/2025 23:27,Resolved,"Observed the events , user - jgreenwood@arcutis.com was seen , checked the sigin logs for the user and as he is admin , no malicous activty was seen closing it as FP.",No,Rule#016-User added to Microsoft Entra ID Privileged Groups,Sentinel,Closed,Rule#016-Sep-08-25 (211319),FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
173,8-Sep-25,Afternoon,211320,AD,Medium,Incident,Ashiesh,"Uday, Saranya",9/8/2025 19:46,9/8/2025 19:57,11.00,9/8/2025 20:07,21.00,9/8/2025 23:46,Resolved,"Observed the events , user - media@arcutis.com and eholland@arcutis.com was seen , checked the sigin logs for the user all failed attempts were seen , many login attempts were seen mainly from HK,SC also the IP is malicious, and for mpinnaka@arcutis.com the ip was clean with No successful attempt found, Closing as True positive",No,Rule#297 - Detecting unusual login patterns with behavior analytics rule,Sentinel,Closed,Rule#297 8th Sep'25 (211320),True Positive,,was working an alert.,Pass,,,,,,,,,,,,,,,,,,,,,
174,8-Sep-25,Afternoon,211321,AD,Medium,Alert,Ashiesh,"Uday, Saranya",9/8/2025 20:00,9/8/2025 20:04,4.00,9/8/2025 20:13,13.00,9/9/2025 0:00,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- No suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events, checked signin logs for the user(tlin@hexagonhs.com, npatel@arcutis.com, ggalian@arcutis.com & mford@arcutis.com,bstephenson@arcutis.com) location is US,IPs are clean and known to users checked the sign-in logs known location , and the appications also known applications only, there are all successful attempts only, No suspicious activities found so closing as FP",No,Rule#008-Signins From VPS Providers,Sentinel,Closed,Rule#008- 08th Sept'25 (211321),FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
175,8-Sep-25,Afternoon,211323,AD,Low,Alert,Ashiesh,"Uday, Saranya",9/8/2025 20:54,9/8/2025 20:56,2.00,9/8/2025 21:02,8.00,9/9/2025 4:54,Resolved,"Checked the events the ip is clean, 154.27.178.188, the user is svc_promomats_smartsheet@arcutis.com, checked the sigin-in logs of the user the apps, are known, the loction is US, checked logs for last 120 days closing as FP",No,Rule#025-Anomalous Single Factor Signin,Sentinel,Closed,Rule 025-Aug 8th -25 ( 211323),False Positive,IP Clean,,Pass,,,,,,,,,,,,,,,,,,,,,
176,8-Sep-25,Afternoon,211324,AD,High,Alert,Ashiesh,"Uday, Saranya",9/8/2025 22:23,9/8/2025 22:30,7.00,9/8/2025 23:06,43.00,9/8/2025 23:23,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- No suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events, Detected IP's( 216.194.5.18,2600:387:1:803:0:0:0:bb) are clean, location within the US location, user is using known apps Windows Sign In, Kandji Passport,Nothing suspicious was found closing as FP.",No,Rule#286- Atypical travel,Sentinel,Closed,Rule #286-Sep-08-25 ( 211324 ),FalsePositive,Legitimate user,"conflict error, due to vpn",Pass,,,,,,,,,,,,,,,,,,,,,
177,8-Sep-25,Afternoon,211325,AD,Medium,Alert,Ashiesh,"Uday, Saranya",9/8/2025 22:27,9/8/2025 22:30,3.00,9/8/2025 22:36,9.00,9/9/2025 2:27,Resolved,"Observed the events , user - Eddie was seen , checked the sigin logs for the user and as he is admin , no malicous activty was seen closing it as FP.",No,Rule#016-User added to Microsoft Entra ID Privileged Groups,Sentinel,Closed,Rule#016-Sep-08-25 (211325),FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
178,8-Sep-25,Night,211326,AD,Medium,Alert,uday,"Aman, Venkat, Dhroovi ",9/8/2025 22:35,9/8/2025 22:35,0.00,9/8/2025 22:46,11.00,9/9/2025 2:35,Resolved,"Observed the events , 21 users were seen and for all the users the action count was not more than 3 , checked the sigin logs for the users - pyadav@arcutis.com
 as there count was 5 , no malicious activity was seen",No,Rule#017-Tracking Password Changes,Sentinel,Closed,Rule#017- 8th Sept'25 (211326).xlsx,FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
179,8-Sep-25,Night,211327,AD,Medium,Alert,uday,"Aman, Venkat, Dhroovi ",9/8/2025 23:27,9/8/2025 23:29,2.00,9/8/2025 23:31,4.00,9/9/2025 3:27,Resolved,"Observed the events , user - Lwalsh has raised a PIM request , checked the sigin logs for the user, nothing suspicious found closing as FP",No,Rule#016-User added to Microsoft Entra ID Privileged Groups,Sentinel,Closed,Rule#016- 8th Sept'25 ( 211327).xlsx,FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
180,8-Sep-25,Night,211328,AD,Medium,Alert,uday,"Aman, Venkat, Dhroovi ",9/8/2025 23:30,9/8/2025 23:31,1.00,9/8/2025 23:37,7.00,9/9/2025 3:30,Resolved,"Observed the events , users (mpinnaka@arcutis.com, amritrajsingh@arcutis.com, sazeem@arcutis.com
) was seen , where the roles elevated was (Owner, commercial-ops-developer-databricks-test) , checked the sigin logs for the users, no malicious activity was seen, closing as FP",No,Rule#010-Account Elevated to New Role,Sentinel,Closed,Rule 010- 8th Sept'25 (211328).xlsx,FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
181,8-Sep-25,Night,211329,Box,Medium,Alert,uday,"Aman, Venkat, Dhroovi ",9/8/2025 23:30,9/8/2025 23:31,1.00,9/8/2025 23:38,8.00,9/9/2025 3:30,Resolved,"Triaging steps: observed the events , checked the BOX logs events , user Box Admin downloaded business related files from Box, downloaded size (3150756552) No malicious activity detected, so closing it as a false positive Escalating (Yes/ No) No",No,Rule#290- Detect High Volume of downloads/deletions in 24 hours time from BOX,Sentinel,Closed,Rule#290 - 8th Sept'25(211329).xlsx,FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
182,8-Sep-25,Night,211330,AD,Medium,Alert,uday,"Aman, Venkat, Dhroovi ",9/8/2025 23:39,9/8/2025 23:40,1.00,9/8/2025 23:44,5.00,9/9/2025 3:39,Resolved,"Triaging steps: IP : Clean, Closure comments :Observed events, checked sign in logs of users ( xliu@arcutis.com) , IP 108.53.218.237 which is clean, and user is using known apps(Veeva Vault SSO - PROD) and known device nothing suspicious found , closing as a false positive",No,Rule#183-Detect passwordless authentication,Sentinel,Closed,Rule#183- 8th Sept'25(211330).xlsx,FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
183,8-Sep-25,Night,211331,AD,Medium,Incident,uday,"Aman, Venkat, Dhroovi ",9/9/2025 0:00,9/9/2025 0:01,1.00,9/9/2025 0:07,7.00,9/9/2025 4:00,Resolved,"Triaging steps: By checked the events there is 1 user (vpriest@arcutis.com ) triggerd in this alert and by checking the audit logs of the users there were found user accounts was disabled and by checking the signin logs of the users, we could see no successful attempt found after disabling the account.and ip (2600:1702:6710:b5b0:bc53:e58a:3f43:4522
) clean Escalating (Yes/No) No.",No,Rule#283- Attempts to sign in to disabled accounts by IP address,Sentinel,Closed,Rule#283 - 8th Sept'2025 (211331).xlsx,True Positive,,,Pass,,,,,,,,,,,,,,,,,,,,,
184,8-Sep-25,Night,211332,AD,Medium,Alert,uday,"Aman, Venkat, Dhroovi ",9/9/2025 0:22,9/9/2025 0:24,2.00,9/9/2025 0:29,7.00,9/9/2025 4:22,Resolved,"Observed the events , user - adminjseibert@arcutis.com has initiated and configured for the user -
kngo@arcutis.com,adminsdengle@arcutis.com, also checked the Ip - 2603:1036:2403::9
 its clean no malicious activity was seen",No,Rule#003-New User configuration alert,Sentinel,Closed,Rule 003- 8th Sept'25 (211332).xlsx,FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
185,8-Sep-25,Night,211333,AD,Medium,Alert,uday,"Aman, Venkat, Dhroovi ",9/9/2025 0:30,9/9/2025 0:40,10.00,9/9/2025 0:41,11.00,9/9/2025 4:30,Resolved,"Observed the events , 12 users were seen , where all failed attempts were seen and the reason is - Authentication failed during strong authentication request & Access has been blocked due to conditional access policies.., Locations are IN US clean IPs were detected and no malicious activity was seen",No,Rule#019-Signin Logs with expanded Conditional access policies,Sentinel,Closed,Rule 019- 8th Sept'25 ( 211331).xlsx,FalsePositive,Legitimate user,conflict error while refreshing,Pass,,,,,,,,,,,,,,,,,,,,,
186,8-Sep-25,Night,211334,AD,Medium,Incident,uday,"Aman, Venkat, Dhroovi ",9/9/2025 1:46,9/9/2025 1:47,1.00,9/9/2025 1:50,4.00,9/9/2025 5:46,Resolved,"Observed the events , user - media@arcutis.com and eholland@arcutis.com was seen , checked the sigin logs for the user all failed attempts were seen , many login attempts were seen mainly from US,SC also the IP is malicious(212.11.64.185), and for Closing as True positive",No,Rule#297 - Detecting unusual login patterns with behavior analytics rule,Sentinel,Closed,Rule#297 - 8th Sept'25(211334).xlsx,True Positive,,,Pass,,,,,,,,,,,,,,,,,,,,,
187,8-Sep-25,Night,211335,AD,Low,Alert,uday,"Aman, Venkat, Dhroovi ",9/9/2025 1:57,9/9/2025 1:57,0.00,9/9/2025 2:00,3.00,9/9/2025 9:57,Resolved,"Triaging Steps performed: Check ip reputation are clean(5 IPV6) check history -- no suspicious activities, closure comments: Observed the events, 5 users identified location is US and there are Non-Interactive signin logs detected, reason being failed ""[ Due to a configuration change made by your administrator) and sign in logs and user is using known apps and clean ip nothing suspicious . closing as fp",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule#002 8th Sept'25 (211335).xlsx,FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
188,8-Sep-25,Night,211336,AD,Medium,Alert,uday,"Aman, Venkat, Dhroovi ",9/9/2025 2:27,9/9/2025 2:31,4.00,9/9/2025 2:32,5.00,9/9/2025 6:27,Resolved,"Observed the events , user - jgreenwood has raised a PIM request , checked the sigin logs for the user, nothing suspicious found closing as FP",No,Rule#016-User added to Microsoft Entra ID Privileged Groups,Sentinel,Closed,Rule#016- 8th Sept'25 ( 211336).xlsx,FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
189,8-Sep-25,Night,211337,AD,High,Alert,uday,"Aman, Venkat, Dhroovi ",9/9/2025 2:28,9/9/2025 2:31,3.00,9/9/2025 2:34,6.00,9/9/2025 3:28,Resolved,"Triaging steps : Observed the events, users jfrommer@arcutis.com,lwalsh@arcutis.com has elevated his roles for (Exchange Administrator, User Administrator, Intune Administrator, Groups Administrator, Authentication Administrator
) by activating PIM, Checked sign in logs and audit logs Nothing suspicious found, Escalating : No",No,Rule#014-New User Assigned to Privileged Role,Sentinel,Closed,Rule#014- 8th Sept'25 (211337).xlsx,FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
190,9-Sep-25,Morning,211338,AD,Medium,Incident,venkat,"Umka, Sarvesh, Ashiesh",9/8/2025 19:16,9/8/2025 19:17,1.00,9/8/2025 19:24,8.00,9/8/2025 23:16,Resolved,"User Name - Media@arcutis.com, rmadan@arcutis.com, saatharkar@arcutis.com, Location: US, SC, closure comments Observed the events, as checked sign in logs There was no successful attempt from these IP (5.78.27.57, 212.11.64.185) and IP reputataion is Malicious in VT and IP Address involved in Password Spraying activity on Entra No successful compromise activity seen Closing as TP",No,Rule#297 - Detecting unusual login patterns with behavior analytics rule,Sentinel,Closed,Rule#297 9th Sep'25 (211338).xlsx,True Positive,,,Pass,,,,,,,,,,,,,,,,,,,,,
191,9-Sep-25,Morning,211339,AD,High,Alert,venkat,"Umka, Sarvesh, Ashiesh",9/8/2025 19:30,9/8/2025 19:34,4.00,9/8/2025 19:44,14.00,9/8/2025 20:30,Resolved,Checke dthe sign in logs of the user anayak@arcutis.com the ip is clean 135.84.143.131 the mfs is also satisfied as per the userPassedMFADrivenByRiskBasedPolicy and its already remidiated amd the location is US hence closed it as FP,No,Unfamiliar sign-in properties,Sentinel,Closed,Unfamiliar sign-in properties 9th Sep'25 (211339).xlsx,FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
192,9-Sep-25,Morning,211340,AD,High,Alert,venkat,"Umka, Sarvesh, Ashiesh",9/8/2025 19:32,9/8/2025 19:32,0.00,9/8/2025 19:38,6.00,9/8/2025 20:32,Resolved,Resolved at source,No,Unfamiliar sign-in properties,Sentinel,Closed,Unfamiliar sign-in properties 9th Sep'25 (211340).xlsx,FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
193,9-Sep-25,Morning,211341,AD,High,Alert,venkat,"Umka, Sarvesh, Ashiesh",9/8/2025 21:06,9/8/2025 21:10,4.00,9/8/2025 21:37,31.00,9/8/2025 22:06,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- No suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events, Detected IPs(2a09:bac3:80f9:13e1::1fb:eb) are clean user(tedwards@arcutis.com) change the location within the US, user using Known device (ios mobile) and known apps (Docusignin), by checking the last 6 months signin logs of the user, the triggered ip is unfamiliar to the user, but there is no successful attempts found from this IP, and IP is clean, No suspicious activities found closing as FP.",No,Rule#286- Atypical travel,Sentinel,Closed,Rule#286 9th sep'25(211341).xlsx,FalsePositive,Legitimate user,getting issue with AVD,Pass,Provide justification for increased MTTR,,,,,,,,,,,,,,,,,,,,
194,9-Sep-25,Morning,211342,AD,Medium,Incident,venkat,"Umka, Sarvesh, Ashiesh",9/9/2025 1:16,9/9/2025 1:18,2.00,9/9/2025 1:21,5.00,9/9/2025 5:16,Resolved,"User Name - Media@arcutis.com, Location: SC closure comments Observed the events, as checked sign in logs There was no successful attempt from these IP (212.11.64.185) and IP reputataion is Malicious in VT and IP Address involved in Password Spraying activity on Entra No successful compromise activity seen Closing as TP",No,Rule#297 - Detecting unusual login patterns with behavior analytics rule,Sentinel,Closed,Rule#297 9th Sep'25 (211342).xlsx,True Positive,,,Pass,,,,,,,,,,,,,,,,,,,,,
195,9-Sep-25,Morning,211343,AD,Low,Alert,venkat,Saranya & Navtesh,9/9/2025 3:27,9/9/2025 3:29,2.00,9/9/2025 3:38,11.00,9/9/2025 11:27,Resolved,"Triaging Steps performed: Check ip(170.85.70.167, 170.85.74.101, 170.85.70.204, 170.85.72.168) reputation are clean check history -- no suspicious activities, closure comments: Observed the events,one users identified (jenifer.maclusky@precisionvh.com) location is US and there are Non-Interactive signin logs detected, reason being failed ""[ Due to a configuration change made by your administrator) and sign in logs and user is using known apps and clean ip nothing suspicious . closing as fp",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule#002 9th Sep'2025 (211343).xlsx,FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
196,9-Sep-25,Afternoon,211344,AD,Medium,Alert,Sarvesh,Saranya & Navtesh,9/9/2025 18:27,9/9/2025 18:28,1.00,9/9/2025 18:30,3.00,9/9/2025 22:27,Resolved,"Observed the events , user - jgreenwood@arcutis.com was seen , checked the sigin logs for the user and he is admin, location is US only , no malicous activty was seen closing it as FP.",No,Rule#016-User added to Microsoft Entra ID Privileged Groups,Sentinel,Closed,Rule#016- 9th Sept'25 (211344).xlsx,FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
197,9-Sep-25,Afternoon,211345,AD,Medium,Incident,Sarvesh,Saranya & Navtesh,9/9/2025 19:46,9/9/2025 19:46,0.00,9/9/2025 19:52,6.00,9/9/2025 23:46,Resolved,"Observed the events , user - media@arcutis.com and eholland@arcutis.com was seen , checked the sigin logs for the user all failed attempts were seen , many login attempts were seen mainly from HK,SC and US. No successful attempt found, Closing as True positive",No,Rule#297 - Detecting unusual login patterns with behavior analytics rule,Sentinel,Closed,Rule#297- 9th Sept'25 (211345).xlsx,True Positive,,,Pass,,,,,,,,,,,,,,,,,,,,,
198,9-Sep-25,Afternoon,211346,AD,Medium,Alert,Sarvesh,Saranya & Navtesh,9/9/2025 20:00,9/9/2025 20:01,1.00,9/9/2025 20:08,8.00,9/10/2025 0:00,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- No suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events, checked signin logs for the user(tlin@hexagonhs.com, 
ggalian@arcutis.com,
npatel@arcutis.com) location is US,IPs are clean and known to users checked the sign-in logs known location , and the appications also known applications only, there are all successful attempts only, No suspicious activities found so closing as FP",No,Rule#008-Signins From VPS Providers,Sentinel,Closed,Rule#008- 9th Sept'25 (211346).xlsx,FalsePositive,Legitimate user,,Pass,,,,,,,,,,,,,,,,,,,,,
